transaction_id,customer_id,campaign_id,transaction_amount,clicks,impressions,conversions,transaction_date
23839,19095,501,46.11,4,39,0,2025-09-20 06:00:00
23840,8379,215,54.28,4,22,0,2025-09-20 07:00:00
23841,7519,130,20.08,2,25,0,2025-09-20 08:00:00
23842,9244,772,135.79,1,25,0,2025-09-20 09:00:00
23843,16874,602,13.32,1,13,0,2025-09-20 10:00:00
23844,11205,62,43.05,3,25,0,2025-09-20 11:00:00
23845,9560,43,21.72,3,6,0,2025-09-20 12:00:00
23846,4787,558,38.7,7,18,1,2025-09-20 13:00:00
23847,18130,782,68.3,4,29,0,2025-09-20 14:00:00
23848,7881,108,37.48,1,20,0,2025-09-20 15:00:00
23849,6259,590,139.81,2,22,0,2025-09-20 16:00:00
23850,4899,555,61.1,3,6,1,2025-09-20 17:00:00
23851,13841,385,51.95,4,50,0,2025-09-20 18:00:00
23852,5175,284,38.51,4,36,1,2025-09-20 19:00:00
23853,2586,84,31.39,3,34,0,2025-09-20 20:00:00
23854,16943,19,122.6,3,47,0,2025-09-20 21:00:00
23855,19953,323,37.1,3,46,0,2025-09-20 22:00:00
23856,3610,481,53.39,2,5,0,2025-09-20 23:00:00
23857,313,702,43.89,1,30,0,2025-09-21 00:00:00
23858,7377,996,56.1,3,28,0,2025-09-21 01:00:00
23859,19576,78,22.07,5,23,1,2025-09-21 02:00:00
23860,11486,8,212.66,3,32,1,2025-09-21 03:00:00
23861,14839,615,34.07,2,51,0,2025-09-21 04:00:00
23862,18352,510,25.51,3,30,0,2025-09-21 05:00:00
23863,12058,980,11.92,2,10,0,2025-09-21 06:00:00
23864,7209,60,102.58,4,24,0,2025-09-21 07:00:00
23865,13980,881,62.63,1,23,0,2025-09-21 08:00:00
23866,1792,440,27.69,5,35,0,2025-09-21 09:00:00
23867,13158,442,33.29,4,8,0,2025-09-21 10:00:00
23868,4050,44,42.3,1,28,0,2025-09-21 11:00:00
23869,14079,637,37.21,1,39,0,2025-09-21 12:00:00
23870,17994,689,37.67,3,10,0,2025-09-21 13:00:00
23871,4612,854,58.87,3,39,0,2025-09-21 14:00:00
23872,5055,879,104.54,2,25,0,2025-09-21 15:00:00
23873,13333,218,33.68,1,15,0,2025-09-21 16:00:00
23874,13120,483,19.93,4,20,1,2025-09-21 17:00:00
23875,15206,432,11.56,5,42,1,2025-09-21 18:00:00
23876,10484,870,39.77,4,41,0,2025-09-21 19:00:00
23877,13381,718,22.0,4,37,0,2025-09-21 20:00:00
23878,6095,279,22.18,4,9,0,2025-09-21 21:00:00
23879,9738,562,14.6,8,56,1,2025-09-21 22:00:00
23880,15825,179,18.34,3,39,0,2025-09-21 23:00:00
23881,8224,581,39.76,4,37,1,2025-09-22 00:00:00
23882,2633,897,67.81,3,11,1,2025-09-22 01:00:00
23883,18847,90,39.82,3,21,1,2025-09-22 02:00:00
23884,6377,271,73.47,2,18,0,2025-09-22 03:00:00
23885,4495,691,84.02,3,51,1,2025-09-22 04:00:00
23886,7346,844,64.07,4,30,1,2025-09-22 05:00:00
23887,104,341,11.26,0,29,0,2025-09-22 06:00:00
23888,6179,613,50.08,2,8,0,2025-09-22 07:00:00
23889,627,273,27.0,1,49,0,2025-09-22 08:00:00
23890,6454,969,110.5,5,29,0,2025-09-22 09:00:00
23891,15472,641,127.46,5,35,0,2025-09-22 10:00:00
23892,10951,256,37.3,5,24,1,2025-09-22 11:00:00
23893,15461,95,79.35,2,35,0,2025-09-22 12:00:00
23894,19678,721,33.87,2,28,0,2025-09-22 13:00:00
23895,7522,84,43.23,2,7,0,2025-09-22 14:00:00
23896,5923,53,213.13,0,28,0,2025-09-22 15:00:00
23897,12956,772,19.48,1,28,0,2025-09-22 16:00:00
23898,16125,409,56.39,6,17,0,2025-09-22 17:00:00
23899,7906,610,60.8,7,16,0,2025-09-22 18:00:00
23900,3697,391,103.04,1,8,0,2025-09-22 19:00:00
23901,16763,703,18.03,3,43,0,2025-09-22 20:00:00
23902,19600,91,127.52,2,51,0,2025-09-22 21:00:00
23903,10720,386,66.84,4,20,0,2025-09-22 22:00:00
23904,3921,301,261.15,4,18,0,2025-09-22 23:00:00
23905,11608,133,48.32,3,30,1,2025-09-23 00:00:00
23906,16453,708,59.42,3,21,0,2025-09-23 01:00:00
23907,17100,880,20.6,0,40,0,2025-09-23 02:00:00
23908,2966,195,35.79,7,10,0,2025-09-23 03:00:00
23909,13324,921,86.93,1,13,0,2025-09-23 04:00:00
23910,13405,817,27.97,3,29,0,2025-09-23 05:00:00
23911,3642,538,155.15,3,27,1,2025-09-23 06:00:00
23912,17828,760,79.93,1,50,0,2025-09-23 07:00:00
23913,5687,767,22.61,6,15,0,2025-09-23 08:00:00
23914,6205,859,135.78,2,45,0,2025-09-23 09:00:00
23915,19710,812,23.1,1,2,0,2025-09-23 10:00:00
23916,2387,872,49.15,5,11,0,2025-09-23 11:00:00
23917,7006,673,55.48,5,37,0,2025-09-23 12:00:00
23918,2352,445,34.49,2,5,0,2025-09-23 13:00:00
23919,15682,265,25.54,2,32,0,2025-09-23 14:00:00
23920,10094,675,13.18,3,29,0,2025-09-23 15:00:00
23921,2667,742,106.37,4,38,0,2025-09-23 16:00:00
23922,7320,520,19.12,3,11,1,2025-09-23 17:00:00
23923,5496,909,24.2,3,33,0,2025-09-23 18:00:00
23924,6428,708,99.01,3,49,0,2025-09-23 19:00:00
23925,11298,425,30.31,7,47,0,2025-09-23 20:00:00
23926,15673,389,60.99,3,27,0,2025-09-23 21:00:00
23927,11843,108,53.79,0,35,0,2025-09-23 22:00:00
23928,16666,235,87.75,1,9,0,2025-09-23 23:00:00
23929,10943,782,62.22,4,36,0,2025-09-24 00:00:00
23930,8854,844,34.4,4,50,1,2025-09-24 01:00:00
23931,8672,20,103.03,2,14,0,2025-09-24 02:00:00
23932,6763,517,61.49,1,44,0,2025-09-24 03:00:00
23933,7076,985,39.95,4,51,0,2025-09-24 04:00:00
23934,8741,653,32.82,4,22,0,2025-09-24 05:00:00
23935,8835,535,56.65,0,6,0,2025-09-24 06:00:00
23936,16330,42,10.98,6,29,0,2025-09-24 07:00:00
23937,16748,429,79.41,4,18,1,2025-09-24 08:00:00
23938,7386,549,76.42,6,13,0,2025-09-24 09:00:00
23939,3688,63,41.71,2,48,0,2025-09-24 10:00:00
23940,15303,113,34.4,1,19,0,2025-09-24 11:00:00
23941,5178,824,91.13,7,23,0,2025-09-24 12:00:00
23942,16214,31,18.53,4,12,0,2025-09-24 13:00:00
23943,13876,294,77.41,2,40,0,2025-09-24 14:00:00
23944,13579,603,11.36,2,16,0,2025-09-24 15:00:00
23945,18697,202,129.37,4,53,1,2025-09-24 16:00:00
23946,14958,873,162.12,1,12,0,2025-09-24 17:00:00
23947,9362,174,74.07,4,19,0,2025-09-24 18:00:00
23948,14287,505,78.87,3,37,0,2025-09-24 19:00:00
23949,6512,375,32.8,2,35,0,2025-09-24 20:00:00
23950,591,444,115.21,3,43,0,2025-09-24 21:00:00
23951,14134,578,28.11,6,48,0,2025-09-24 22:00:00
23952,11708,496,51.88,5,47,1,2025-09-24 23:00:00
23953,16515,340,77.32,0,43,0,2025-09-25 00:00:00
23954,11013,668,53.94,2,12,0,2025-09-25 01:00:00
23955,10902,889,44.01,5,53,0,2025-09-25 02:00:00
23956,1973,719,22.99,3,50,1,2025-09-25 03:00:00
23957,16318,803,63.35,5,22,0,2025-09-25 04:00:00
23958,6578,696,80.8,3,33,0,2025-09-25 05:00:00
23959,2155,1,52.07,3,43,0,2025-09-25 06:00:00
23960,18458,367,95.26,1,50,0,2025-09-25 07:00:00
23961,4009,984,55.72,1,50,0,2025-09-25 08:00:00
23962,2687,413,78.94,3,23,1,2025-09-25 09:00:00
23963,15336,43,144.98,4,11,1,2025-09-25 10:00:00
23964,8461,567,25.88,7,52,0,2025-09-25 11:00:00
23965,2379,90,39.72,4,32,0,2025-09-25 12:00:00
23966,12397,83,128.98,4,10,0,2025-09-25 13:00:00
23967,19644,802,43.26,4,14,0,2025-09-25 14:00:00
23968,4843,916,10.36,5,54,0,2025-09-25 15:00:00
23969,5262,321,12.26,5,40,1,2025-09-25 16:00:00
23970,19502,464,15.29,4,32,1,2025-09-25 17:00:00
23971,5871,41,36.17,5,45,0,2025-09-25 18:00:00
23972,5272,504,34.03,6,20,0,2025-09-25 19:00:00
23973,2067,589,58.19,4,53,1,2025-09-25 20:00:00
23974,3551,88,21.89,3,33,0,2025-09-25 21:00:00
23975,19632,856,37.31,3,4,1,2025-09-25 22:00:00
23976,8413,793,68.61,2,22,0,2025-09-25 23:00:00
23977,14624,99,240.0,1,42,0,2025-09-26 00:00:00
23978,583,927,42.18,3,47,1,2025-09-26 01:00:00
23979,13272,423,10.14,3,47,0,2025-09-26 02:00:00
23980,11192,593,57.98,2,41,0,2025-09-26 03:00:00
23981,17825,685,46.71,3,47,1,2025-09-26 04:00:00
23982,18811,945,31.75,1,50,0,2025-09-26 05:00:00
23983,8381,447,30.37,2,22,0,2025-09-26 06:00:00
23984,12737,232,74.79,7,19,0,2025-09-26 07:00:00
23985,17026,871,29.45,2,12,0,2025-09-26 08:00:00
23986,4794,185,191.31,2,15,0,2025-09-26 09:00:00
23987,4937,206,15.03,5,30,1,2025-09-26 10:00:00
23988,4124,732,14.55,1,49,0,2025-09-26 11:00:00
23989,6817,278,137.91,0,44,0,2025-09-26 12:00:00
23990,3668,873,37.57,6,36,1,2025-09-26 13:00:00
23991,2847,520,42.8,4,29,1,2025-09-26 14:00:00
23992,11312,513,15.11,4,38,1,2025-09-26 15:00:00
23993,19839,952,32.23,1,10,0,2025-09-26 16:00:00
23994,1019,395,51.56,1,14,0,2025-09-26 17:00:00
23995,10547,634,14.7,2,42,0,2025-09-26 18:00:00
23996,9007,187,70.08,2,12,0,2025-09-26 19:00:00
23997,10127,240,62.21,8,52,1,2025-09-26 20:00:00
23998,12239,925,53.38,3,25,0,2025-09-26 21:00:00
23999,3493,335,33.45,0,49,0,2025-09-26 22:00:00
24000,9272,373,33.87,5,40,0,2025-09-26 23:00:00
24001,1595,489,112.01,2,5,0,2025-09-27 00:00:00
24002,1945,713,11.73,5,40,1,2025-09-27 01:00:00
24003,17940,364,81.5,4,51,1,2025-09-27 02:00:00
24004,8880,657,20.53,3,10,0,2025-09-27 03:00:00
24005,10326,283,83.85,2,39,0,2025-09-27 04:00:00
24006,2959,83,43.49,6,8,0,2025-09-27 05:00:00
24007,8766,995,32.38,3,9,0,2025-09-27 06:00:00
24008,13326,323,26.76,3,31,0,2025-09-27 07:00:00
24009,5225,554,43.11,5,32,0,2025-09-27 08:00:00
24010,14514,182,71.72,2,23,0,2025-09-27 09:00:00
24011,10449,40,50.27,4,34,1,2025-09-27 10:00:00
24012,911,115,61.02,5,7,1,2025-09-27 11:00:00
24013,11327,83,146.89,2,34,0,2025-09-27 12:00:00
24014,5291,253,58.59,6,49,0,2025-09-27 13:00:00
24015,15165,886,54.24,3,6,1,2025-09-27 14:00:00
24016,17718,110,33.56,1,30,0,2025-09-27 15:00:00
24017,16059,215,29.6,2,15,0,2025-09-27 16:00:00
24018,19180,319,47.66,2,35,0,2025-09-27 17:00:00
24019,6137,455,10.67,3,7,0,2025-09-27 18:00:00
24020,7892,136,52.92,3,15,0,2025-09-27 19:00:00
24021,12917,69,30.28,5,32,0,2025-09-27 20:00:00
24022,12521,93,84.71,1,50,0,2025-09-27 21:00:00
24023,163,998,17.38,4,41,0,2025-09-27 22:00:00
24024,14840,246,74.13,5,23,0,2025-09-27 23:00:00
24025,2683,185,39.56,2,21,0,2025-09-28 00:00:00
24026,3839,605,37.32,2,34,0,2025-09-28 01:00:00
24027,19562,447,12.32,4,40,0,2025-09-28 02:00:00
24028,12832,745,31.05,4,27,0,2025-09-28 03:00:00
24029,8550,797,144.69,2,47,0,2025-09-28 04:00:00
24030,12775,547,10.62,0,2,0,2025-09-28 05:00:00
24031,12535,693,17.74,3,17,1,2025-09-28 06:00:00
24032,10278,919,87.05,2,26,0,2025-09-28 07:00:00
24033,17063,140,36.06,2,21,0,2025-09-28 08:00:00
24034,16830,785,17.98,0,20,0,2025-09-28 09:00:00
24035,15807,315,19.53,4,42,0,2025-09-28 10:00:00
24036,1641,463,16.35,2,15,0,2025-09-28 11:00:00
24037,6160,851,12.25,6,48,0,2025-09-28 12:00:00
24038,3983,215,249.89,0,39,0,2025-09-28 13:00:00
24039,8210,531,43.43,5,41,0,2025-09-28 14:00:00
24040,17156,182,25.49,3,52,1,2025-09-28 15:00:00
24041,9512,285,46.61,5,17,1,2025-09-28 16:00:00
24042,17983,760,33.09,3,4,0,2025-09-28 17:00:00
24043,7236,744,94.28,3,20,0,2025-09-28 18:00:00
24044,15313,376,55.84,3,27,1,2025-09-28 19:00:00
24045,19938,465,98.7,4,30,0,2025-09-28 20:00:00
24046,15224,555,23.44,1,33,0,2025-09-28 21:00:00
24047,6832,371,48.95,4,50,0,2025-09-28 22:00:00
24048,16403,773,25.28,3,29,1,2025-09-28 23:00:00
24049,12886,630,24.52,6,50,1,2025-09-29 00:00:00
24050,10151,483,19.96,3,30,0,2025-09-29 01:00:00
24051,11713,294,35.66,5,11,1,2025-09-29 02:00:00
24052,16693,651,69.69,5,49,0,2025-09-29 03:00:00
24053,10386,150,45.43,0,26,0,2025-09-29 04:00:00
24054,19239,962,189.78,2,29,0,2025-09-29 05:00:00
24055,7260,909,25.43,4,34,1,2025-09-29 06:00:00
24056,5581,794,68.61,3,52,0,2025-09-29 07:00:00
24057,19875,502,33.48,7,13,0,2025-09-29 08:00:00
24058,4425,618,31.43,3,43,0,2025-09-29 09:00:00
24059,1361,112,38.29,8,41,1,2025-09-29 10:00:00
24060,783,895,23.73,5,11,0,2025-09-29 11:00:00
24061,14921,421,145.32,2,27,0,2025-09-29 12:00:00
24062,7015,691,33.81,1,27,0,2025-09-29 13:00:00
24063,12051,763,25.31,6,19,0,2025-09-29 14:00:00
24064,17483,545,54.41,4,44,0,2025-09-29 15:00:00
24065,984,505,18.95,6,9,0,2025-09-29 16:00:00
24066,11349,824,75.47,8,13,1,2025-09-29 17:00:00
24067,15039,598,36.08,6,52,0,2025-09-29 18:00:00
24068,12626,61,46.96,2,36,0,2025-09-29 19:00:00
24069,18609,263,99.52,2,29,0,2025-09-29 20:00:00
24070,9974,284,17.8,1,45,0,2025-09-29 21:00:00
24071,772,754,54.25,6,54,1,2025-09-29 22:00:00
24072,15810,358,11.73,2,35,0,2025-09-29 23:00:00
24073,7313,773,35.43,3,21,0,2025-09-30 00:00:00
24074,14324,635,106.11,2,29,0,2025-09-30 01:00:00
24075,15489,826,74.56,7,45,1,2025-09-30 02:00:00
24076,8781,801,86.93,6,18,0,2025-09-30 03:00:00
24077,17098,834,37.23,4,8,0,2025-09-30 04:00:00
24078,9297,105,42.42,2,12,0,2025-09-30 05:00:00
24079,13525,231,101.7,2,39,0,2025-09-30 06:00:00
24080,3179,965,45.28,1,22,0,2025-09-30 07:00:00
24081,19081,471,54.97,6,55,0,2025-09-30 08:00:00
24082,7263,983,102.42,2,26,0,2025-09-30 09:00:00
24083,3171,165,94.51,3,18,1,2025-09-30 10:00:00
24084,5002,501,23.97,0,46,0,2025-09-30 11:00:00
24085,16432,227,54.28,3,47,1,2025-09-30 12:00:00
24086,14512,964,21.52,0,31,0,2025-09-30 13:00:00
24087,8591,134,12.06,1,49,0,2025-09-30 14:00:00
24088,17666,300,15.48,1,15,0,2025-09-30 15:00:00
24089,4262,70,41.64,6,54,0,2025-09-30 16:00:00
24090,19971,860,119.79,2,41,0,2025-09-30 17:00:00
24091,14042,589,42.45,2,11,0,2025-09-30 18:00:00
24092,4977,839,16.75,6,49,0,2025-09-30 19:00:00
24093,5592,806,17.69,1,32,0,2025-09-30 20:00:00
24094,4795,608,58.46,3,52,0,2025-09-30 21:00:00
24095,237,831,107.86,5,23,0,2025-09-30 22:00:00
24096,3773,374,29.3,3,48,1,2025-09-30 23:00:00
24097,12118,997,49.92,5,20,0,2025-10-01 00:00:00
24098,17201,726,121.44,4,13,1,2025-10-01 01:00:00
24099,18368,99,17.11,1,29,0,2025-10-01 02:00:00
24100,8724,240,18.51,4,27,0,2025-10-01 03:00:00
24101,8877,296,33.68,2,28,0,2025-10-01 04:00:00
24102,2705,182,40.21,3,5,0,2025-10-01 05:00:00
24103,13538,915,23.04,4,7,0,2025-10-01 06:00:00
24104,3990,408,49.88,2,20,0,2025-10-01 07:00:00
24105,2482,609,124.18,1,31,0,2025-10-01 08:00:00
24106,3199,1,117.96,4,27,1,2025-10-01 09:00:00
24107,12930,821,13.19,4,32,1,2025-10-01 10:00:00
24108,6135,852,56.26,2,45,0,2025-10-01 11:00:00
24109,4523,775,22.11,1,28,0,2025-10-01 12:00:00
24110,6565,47,64.54,6,14,1,2025-10-01 13:00:00
24111,3663,43,52.03,8,50,0,2025-10-01 14:00:00
24112,2330,642,22.66,3,18,0,2025-10-01 15:00:00
24113,8512,806,151.51,2,23,0,2025-10-01 16:00:00
24114,19358,754,42.06,6,42,0,2025-10-01 17:00:00
24115,10609,288,34.88,1,46,0,2025-10-01 18:00:00
24116,7590,325,88.41,3,28,0,2025-10-01 19:00:00
24117,3708,168,27.66,2,33,0,2025-10-01 20:00:00
24118,11861,297,54.8,1,29,0,2025-10-01 21:00:00
24119,17904,620,21.44,7,28,0,2025-10-01 22:00:00
24120,19554,642,13.16,6,7,0,2025-10-01 23:00:00
24121,9368,555,44.49,5,41,0,2025-10-02 00:00:00
24122,8152,883,18.88,3,28,0,2025-10-02 01:00:00
24123,13329,771,32.37,2,23,0,2025-10-02 02:00:00
24124,5733,590,42.33,2,47,0,2025-10-02 03:00:00
24125,9286,370,10.3,1,45,0,2025-10-02 04:00:00
24126,7018,726,31.41,2,34,0,2025-10-02 05:00:00
24127,12133,711,39.39,2,12,0,2025-10-02 06:00:00
24128,415,993,49.39,3,38,0,2025-10-02 07:00:00
24129,14393,420,101.72,4,12,0,2025-10-02 08:00:00
24130,19860,911,29.76,7,35,0,2025-10-02 09:00:00
24131,11394,338,137.69,5,23,0,2025-10-02 10:00:00
24132,8809,609,30.5,3,51,0,2025-10-02 11:00:00
24133,10834,456,51.56,0,36,0,2025-10-02 12:00:00
24134,12338,527,14.06,4,46,1,2025-10-02 13:00:00
24135,8124,511,35.72,1,38,0,2025-10-02 14:00:00
24136,16854,607,85.17,4,40,0,2025-10-02 15:00:00
24137,809,252,27.62,6,44,1,2025-10-02 16:00:00
24138,12122,28,10.56,1,34,0,2025-10-02 17:00:00
24139,3570,376,141.92,2,13,0,2025-10-02 18:00:00
24140,206,692,10.34,1,2,0,2025-10-02 19:00:00
24141,6234,710,25.49,3,41,0,2025-10-02 20:00:00
24142,170,44,126.24,3,7,0,2025-10-02 21:00:00
24143,1424,548,17.4,4,44,1,2025-10-02 22:00:00
24144,14990,944,108.11,4,8,0,2025-10-02 23:00:00
24145,16804,872,166.19,4,41,0,2025-10-03 00:00:00
24146,397,502,58.79,9,18,0,2025-10-03 01:00:00
24147,11451,777,30.21,2,48,0,2025-10-03 02:00:00
24148,13399,951,28.44,3,8,0,2025-10-03 03:00:00
24149,2357,167,17.46,4,46,0,2025-10-03 04:00:00
24150,14469,951,126.01,1,41,0,2025-10-03 05:00:00
24151,14071,452,88.96,3,21,1,2025-10-03 06:00:00
24152,16115,186,22.63,2,7,0,2025-10-03 07:00:00
24153,8472,167,65.22,1,12,0,2025-10-03 08:00:00
24154,4297,233,54.9,4,26,1,2025-10-03 09:00:00
24155,4587,756,17.61,6,26,0,2025-10-03 10:00:00
24156,1995,697,23.61,3,34,1,2025-10-03 11:00:00
24157,18126,209,17.26,2,25,0,2025-10-03 12:00:00
24158,4394,755,48.72,1,16,0,2025-10-03 13:00:00
24159,8640,337,20.76,3,17,0,2025-10-03 14:00:00
24160,18298,915,215.46,2,43,0,2025-10-03 15:00:00
24161,19164,144,26.15,6,33,0,2025-10-03 16:00:00
24162,16009,725,74.16,2,19,0,2025-10-03 17:00:00
24163,8013,96,29.77,3,24,0,2025-10-03 18:00:00
24164,6205,923,32.12,7,14,1,2025-10-03 19:00:00
24165,9043,21,28.64,2,37,0,2025-10-03 20:00:00
24166,16456,77,15.73,2,25,0,2025-10-03 21:00:00
24167,15159,357,141.24,4,27,0,2025-10-03 22:00:00
24168,452,251,85.45,2,16,0,2025-10-03 23:00:00
24169,16236,145,23.52,3,11,1,2025-10-04 00:00:00
24170,3865,116,28.37,5,28,0,2025-10-04 01:00:00
24171,6120,278,39.09,2,34,0,2025-10-04 02:00:00
24172,19496,549,84.5,1,2,0,2025-10-04 03:00:00
24173,12659,916,114.53,3,40,0,2025-10-04 04:00:00
24174,10233,448,83.02,1,27,0,2025-10-04 05:00:00
24175,12765,561,159.85,4,45,0,2025-10-04 06:00:00
24176,4154,381,81.6,5,38,0,2025-10-04 07:00:00
24177,2596,125,22.68,2,19,0,2025-10-04 08:00:00
24178,8906,917,33.78,3,28,0,2025-10-04 09:00:00
24179,14752,301,77.83,3,38,0,2025-10-04 10:00:00
24180,10479,907,16.77,6,35,0,2025-10-04 11:00:00
24181,18543,235,23.05,2,51,0,2025-10-04 12:00:00
24182,9648,530,211.0,5,16,0,2025-10-04 13:00:00
24183,8088,260,64.66,5,48,0,2025-10-04 14:00:00
24184,18133,484,19.81,3,10,1,2025-10-04 15:00:00
24185,18733,168,14.84,2,21,0,2025-10-04 16:00:00
24186,3949,178,173.95,0,24,0,2025-10-04 17:00:00
24187,14939,699,44.53,4,14,0,2025-10-04 18:00:00
24188,18978,258,37.32,2,44,0,2025-10-04 19:00:00
24189,19546,581,89.59,1,32,0,2025-10-04 20:00:00
24190,7695,179,65.31,2,30,0,2025-10-04 21:00:00
24191,582,229,50.83,3,32,0,2025-10-04 22:00:00
24192,14041,482,23.0,6,26,0,2025-10-04 23:00:00
24193,10882,228,50.52,4,48,0,2025-10-05 00:00:00
24194,18786,633,48.86,5,34,1,2025-10-05 01:00:00
24195,641,327,15.35,1,45,0,2025-10-05 02:00:00
24196,12921,617,44.78,3,39,0,2025-10-05 03:00:00
24197,6326,223,56.13,1,23,0,2025-10-05 04:00:00
24198,15485,990,75.65,3,43,0,2025-10-05 05:00:00
24199,16494,845,50.53,4,46,0,2025-10-05 06:00:00
24200,3458,97,51.06,1,29,0,2025-10-05 07:00:00
24201,6308,733,51.83,3,50,1,2025-10-05 08:00:00
24202,12228,587,25.78,3,43,0,2025-10-05 09:00:00
24203,9756,332,114.26,3,51,0,2025-10-05 10:00:00
24204,7383,669,58.08,4,24,1,2025-10-05 11:00:00
24205,10343,695,67.41,2,12,0,2025-10-05 12:00:00
24206,11429,731,44.92,3,11,0,2025-10-05 13:00:00
24207,9787,667,17.92,3,42,0,2025-10-05 14:00:00
24208,7212,239,18.72,5,25,0,2025-10-05 15:00:00
24209,5260,781,40.82,2,47,0,2025-10-05 16:00:00
24210,15392,916,112.44,4,28,0,2025-10-05 17:00:00
24211,13094,196,16.46,2,18,0,2025-10-05 18:00:00
24212,12831,459,44.94,1,25,0,2025-10-05 19:00:00
24213,13981,273,12.03,4,27,0,2025-10-05 20:00:00
24214,14050,680,112.71,2,26,0,2025-10-05 21:00:00
24215,2461,695,25.16,2,22,0,2025-10-05 22:00:00
24216,13915,379,31.64,7,47,0,2025-10-05 23:00:00
24217,9023,398,18.97,3,34,1,2025-10-06 00:00:00
24218,18167,910,28.82,1,23,0,2025-10-06 01:00:00
24219,8162,477,34.96,4,21,0,2025-10-06 02:00:00
24220,8724,347,18.71,4,26,1,2025-10-06 03:00:00
24221,13343,856,26.55,2,50,0,2025-10-06 04:00:00
24222,15335,996,67.69,3,28,1,2025-10-06 05:00:00
24223,12679,746,110.97,3,14,0,2025-10-06 06:00:00
24224,18656,3,62.21,4,44,0,2025-10-06 07:00:00
24225,17911,5,174.51,2,49,0,2025-10-06 08:00:00
24226,16140,821,24.11,3,15,0,2025-10-06 09:00:00
24227,9175,461,32.43,2,15,0,2025-10-06 10:00:00
24228,15293,756,29.95,5,28,0,2025-10-06 11:00:00
24229,3627,438,47.77,6,40,1,2025-10-06 12:00:00
24230,10749,133,72.41,1,50,0,2025-10-06 13:00:00
24231,10289,354,21.9,3,39,0,2025-10-06 14:00:00
24232,17192,496,96.96,4,46,1,2025-10-06 15:00:00
24233,710,839,30.68,8,34,1,2025-10-06 16:00:00
24234,10144,521,41.08,5,48,0,2025-10-06 17:00:00
24235,11967,930,100.4,2,45,0,2025-10-06 18:00:00
24236,3087,956,29.86,2,36,0,2025-10-06 19:00:00
24237,8538,284,65.47,4,38,0,2025-10-06 20:00:00
24238,12009,570,41.15,4,48,1,2025-10-06 21:00:00
24239,6637,578,25.97,4,11,1,2025-10-06 22:00:00
24240,16239,882,39.7,1,21,0,2025-10-06 23:00:00
24241,14575,668,81.19,2,31,0,2025-10-07 00:00:00
24242,926,247,65.14,0,35,0,2025-10-07 01:00:00
24243,19293,557,80.27,6,10,0,2025-10-07 02:00:00
24244,1470,102,28.82,2,4,0,2025-10-07 03:00:00
24245,14870,772,83.61,1,25,0,2025-10-07 04:00:00
24246,13035,125,35.94,3,21,0,2025-10-07 05:00:00
24247,6039,128,48.49,4,50,0,2025-10-07 06:00:00
24248,1049,216,115.44,2,23,0,2025-10-07 07:00:00
24249,4853,322,73.24,0,47,0,2025-10-07 08:00:00
24250,12837,766,72.84,3,25,0,2025-10-07 09:00:00
24251,10714,62,44.61,4,45,0,2025-10-07 10:00:00
24252,3541,190,53.36,1,33,0,2025-10-07 11:00:00
24253,7958,934,80.24,6,43,0,2025-10-07 12:00:00
24254,5841,237,10.2,4,35,0,2025-10-07 13:00:00
24255,13771,59,36.66,1,33,0,2025-10-07 14:00:00
24256,18948,545,27.79,2,25,0,2025-10-07 15:00:00
24257,2106,181,24.76,1,40,0,2025-10-07 16:00:00
24258,2220,536,98.32,2,10,0,2025-10-07 17:00:00
24259,19686,97,42.38,2,48,0,2025-10-07 18:00:00
24260,18578,482,12.56,4,40,0,2025-10-07 19:00:00
24261,11539,465,196.44,5,49,0,2025-10-07 20:00:00
24262,5689,507,17.93,2,18,0,2025-10-07 21:00:00
24263,3407,46,38.42,2,3,0,2025-10-07 22:00:00
24264,14483,468,59.96,3,26,1,2025-10-07 23:00:00
24265,7065,745,51.54,2,18,0,2025-10-08 00:00:00
24266,9484,340,38.57,2,47,0,2025-10-08 01:00:00
24267,16416,727,28.16,5,13,0,2025-10-08 02:00:00
24268,2479,44,52.08,2,39,0,2025-10-08 03:00:00
24269,1962,703,106.74,1,9,0,2025-10-08 04:00:00
24270,14300,965,23.72,3,30,1,2025-10-08 05:00:00
24271,5721,990,13.25,2,4,0,2025-10-08 06:00:00
24272,11238,405,32.14,2,8,0,2025-10-08 07:00:00
24273,11726,806,78.79,4,11,0,2025-10-08 08:00:00
24274,4991,230,247.44,5,38,0,2025-10-08 09:00:00
24275,18891,529,62.62,1,6,0,2025-10-08 10:00:00
24276,13091,975,45.6,2,23,0,2025-10-08 11:00:00
24277,6741,275,13.99,1,34,0,2025-10-08 12:00:00
24278,3112,795,30.87,3,34,0,2025-10-08 13:00:00
24279,3026,61,12.92,3,18,1,2025-10-08 14:00:00
24280,5285,658,37.26,0,20,0,2025-10-08 15:00:00
24281,16157,855,43.71,2,38,0,2025-10-08 16:00:00
24282,10101,52,26.06,2,47,0,2025-10-08 17:00:00
24283,10764,940,13.62,3,49,0,2025-10-08 18:00:00
24284,17813,9,37.85,2,9,0,2025-10-08 19:00:00
24285,6991,595,187.0,2,18,0,2025-10-08 20:00:00
24286,7907,295,29.42,4,14,1,2025-10-08 21:00:00
24287,1948,47,28.85,1,22,0,2025-10-08 22:00:00
24288,16990,293,18.02,3,7,1,2025-10-08 23:00:00
